ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
12223,10,28.0,"2023-10-11T02:38:49,038","2023-10-29T03:41:24,167",61,,,,brasilpartipativo-PROP-2023-10-12223,,,,"2023-10-11T02:41:43,538",0,1,,583,False,,,,,0,"{""pt-BR"": "" Combate ao Racismos nas redes de ensino pública e privadas ""}","{""pt-BR"": ""O governo federal juntamente com o ministério da igualdade racial  e o ministério da educação poderia lançar uma proposta aos governadores para que nas escolas públicas os alunos tivessem acesso a matérias que tratam sobre o combate ao Racismos , lançaria uma proposta juntamente as instituições de ensino privadas de todo o país""}",5,1,True,[],, combate ao racismos nas redes de ensino pública e privadas ,"o governo federal juntamente com o ministério da igualdade racial  e o ministério da educação poderia lançar uma proposta aos governadores para que nas escolas públicas os alunos tivessem acesso a matérias que tratam sobre o combate ao racismos , lançaria uma proposta juntamente as instituições de ensino privadas de todo o país",Educação
12108,10,1.0,"2023-10-06T12:50:09,711","2023-10-31T01:56:40,103",46,,,,brasilpartipativo-PROP-2023-10-12108,,,,"2023-10-06T12:51:05,722",0,1,,469,False,,,,,0,"{""pt-BR"": ""Incentivo a Publicação Acadêmica ""}","{""pt-BR"": ""Ampliar programas que incentiva jovens brasileiro em instituições privadas de ensino a desenvolver pesquisas e projetos, assim obrigando a estas instituições publicarem mais conteúdos e enriquecer a formação do aluno""}",5,2,True,[],,incentivo a publicação acadêmica ,"ampliar programas que incentiva jovens brasileiro em instituições privadas de ensino a desenvolver pesquisas e projetos, assim obrigando a estas instituições publicarem mais conteúdos e enriquecer a formação do aluno",Educação
12196,10,1.0,"2023-10-10T23:31:01,135","2023-10-29T19:32:58,923",48,,,,brasilpartipativo-PROP-2023-10-12196,,,,"2023-10-10T23:33:26,238",0,1,,556,False,,,,,0,"{""pt-BR"": ""Ensino de Direito Constitucional nas escolas ""}","{""pt-BR"": ""Para o exercício pleno da cidadania é desejável que se conheça a Constituição do País, contrato que rege a sociedade. Entender como funcionam as esferas de poder e ter noção de direitos e deveres podem contribuir para a construção de um país mais justo e solidário.""}",5,2,True,[],,ensino de direito constitucional nas escolas ,"para o exercício pleno da cidadania é desejável que se conheça a constituição do país, contrato que rege a sociedade. entender como funcionam as esferas de poder e ter noção de direitos e deveres podem contribuir para a construção de um país mais justo e solidário.",Educação
13011,10,27.0,"2023-10-29T12:24:48,163","2023-10-31T02:03:52,026",31,,,,brasilpartipativo-PROP-2023-10-13011,,,,"2023-10-29T12:25:59,254",0,1,,1361,False,,,,,0,"{""pt-BR"": ""Qualificação e emprego para jovens ""}","{""pt-BR"": ""Desenvolver programa de qualificação cursos para jovens de 14 a 19 anos, com oportunidade de ingressar em seu primeiro emprego. Inicialmente voltado para jovens de baixa renda e de periferia ou que recebem bolsa família. \nPara acessar ao programa jovem deverá cumprir alguns requisitos como média de notas na escola e frequência na escola. \nUm programa como esse é essencial para incentivar e ajudar jovens de periferia e baixa renda a ter outra perspectiva de vida e qualidade de vida.""}",5,2,True,[],,qualificação e emprego para jovens ,"desenvolver programa de qualificação cursos para jovens de 14 a 19 anos, com oportunidade de ingressar em seu primeiro emprego. inicialmente voltado para jovens de baixa renda e de periferia ou que recebem bolsa família. 
para acessar ao programa jovem deverá cumprir alguns requisitos como média de notas na escola e frequência na escola. 
um programa como esse é essencial para incentivar e ajudar jovens de periferia e baixa renda a ter outra perspectiva de vida e qualidade de vida.",Educação
13583,10,1.0,"2023-10-30T14:15:49,486","2023-10-30T22:29:35,869",50,,,,brasilpartipativo-PROP-2023-10-13583,,,,"2023-10-30T16:33:21,342",0,1,,1929,False,,,,,0,"{""pt-BR"": ""Expansão das universidades e institutos federais e maior financiamento para ações afirmativas e de permanência nas mesmas""}","{""pt-BR"": ""Expandir a rede de Universidades e Institutos Federais para cidades com mais de 400 mil habitantes. Incluir a criação de um programa de fomento à permanência estudantil, com bolsas, moradia estudantil e alimentação subsidiada (RU). Contemplando ainda ações afirmativas afim de promover a igualdade de oportunidades para todos os estudantes. O financiamento devera virá de fundos públicos e privados.""}",5,2,True,[],,expansão das universidades e institutos federais e maior financiamento para ações afirmativas e de permanência nas mesmas,"expandir a rede de universidades e institutos federais para cidades com mais de 400 mil habitantes. incluir a criação de um programa de fomento à permanência estudantil, com bolsas, moradia estudantil e alimentação subsidiada (ru). contemplando ainda ações afirmativas afim de promover a igualdade de oportunidades para todos os estudantes. o financiamento devera virá de fundos públicos e privados.",Educação
12677,10,1.0,"2023-10-21T16:06:28,618","2023-10-30T18:22:29,247",44,,,,brasilpartipativo-PROP-2023-10-12677,,,,"2023-10-21T16:07:29,306",0,1,,1033,False,,,,,0,"{""pt-BR"": ""Aulas Práticas de Geografia nas Escolas""}","{""pt-BR"": ""Tornar obrigatórias aulas práticas de geografia, incluindo visitas ao IBGE, a agências de pesquisas de opinião, canteiros de obras e construções, órgãos de pesquisas em geologia etc. Aplicar ou visualizar na prática os conhecimentos facilita a aprendizagem e conecta a escola com a cidade e com o estado.""}",5,2,True,[],,aulas práticas de geografia nas escolas,"tornar obrigatórias aulas práticas de geografia, incluindo visitas ao ibge, a agências de pesquisas de opinião, canteiros de obras e construções, órgãos de pesquisas em geologia etc. aplicar ou visualizar na prática os conhecimentos facilita a aprendizagem e conecta a escola com a cidade e com o estado.",Educação
13045,10,1.0,"2023-10-29T15:37:54,776","2023-10-30T16:01:16,691",40,,,,brasilpartipativo-PROP-2023-10-13045,,,,"2023-10-29T15:56:47,288",0,1,,1394,False,,,,,0,"{""pt-BR"": "" \""Oportunidades Globais: Programas de Intercâmbio para Estudantes de Escolas Públicas\""""}","{""pt-BR"": ""A proposta tem como objetivo promover a conscientização sobre os programas de intercâmbio financiados pelo governo federal disponíveis para estudantes de escolas públicas.  Dessa forma, visa incentivar o interesse dos jovens na participação em intercâmbios educacionais, explorando os benefícios e oportunidades que esses projetos oferecem. O Programa se baseia na proposta exitosa do Ganhe o Mundo, do Governo do Estado de Pernambuco na gestão do saudoso Eduardo Campos, ex- governador do Estado.""}",5,2,True,[],," ""oportunidades globais: programas de intercâmbio para estudantes de escolas públicas""","a proposta tem como objetivo promover a conscientização sobre os programas de intercâmbio financiados pelo governo federal disponíveis para estudantes de escolas públicas.  dessa forma, visa incentivar o interesse dos jovens na participação em intercâmbios educacionais, explorando os benefícios e oportunidades que esses projetos oferecem. o programa se baseia na proposta exitosa do ganhe o mundo, do governo do estado de pernambuco na gestão do saudoso eduardo campos, ex- governador do estado.",Educação
12991,10,1.0,"2023-10-28T23:55:16,744","2023-10-30T01:40:11,764",26,,,,brasilpartipativo-PROP-2023-10-12991,,,,"2023-10-28T23:55:53,081",0,1,,1341,False,,,,,0,"{""pt-BR"": ""Terceirazação do ensino básico""}","{""pt-BR"": ""A educação pública no Brasil se tornou um ambiente politico dominado por cargos comissionados, assim, torna-se fundamental que a administração pública deixe de ser responsavél por esses espaços, sendo então aberto uma concessão, ficando então as escolas nas mãos do setor privado e o Estado agindo como poder fiscalizador da atuação dessas empresas.""}",5,3,True,[],,terceirazação do ensino básico,"a educação pública no brasil se tornou um ambiente politico dominado por cargos comissionados, assim, torna-se fundamental que a administração pública deixe de ser responsavél por esses espaços, sendo então aberto uma concessão, ficando então as escolas nas mãos do setor privado e o estado agindo como poder fiscalizador da atuação dessas empresas.",Educação
13068,10,6.0,"2023-10-29T18:30:41,451","2023-10-30T18:36:50,884",37,,,,brasilpartipativo-PROP-2023-10-13068,,,,"2023-10-29T18:31:07,192",0,1,,1417,False,,,,,0,"{""pt-BR"": ""Educação de qualidade""}","{""pt-BR"": ""Investir em educação pública de qualidade, com melhores cursos para professores e estrutura adequada nas escolas""}",5,3,True,[],,educação de qualidade,"investir em educação pública de qualidade, com melhores cursos para professores e estrutura adequada nas escolas",Educação
12949,10,1.0,"2023-10-28T01:07:00,149","2023-10-31T01:51:45,440",39,,,,brasilpartipativo-PROP-2023-10-12949,,,,"2023-10-28T01:07:41,505",0,1,,1299,False,,,,,0,"{""pt-BR"": ""Promovendo o Bem-Estar dos Jovens: Auxílio Emocional nas Escolas""}","{""pt-BR"": ""Criação de um programa de auxílio emocional para enfrentar desafios emocionais entre nossos jovens, agravados pela pressão acadêmica, problemas familiares, sociais e as consequências da pandemia. \nProgramas de Prevenção, Parcerias Comunitárias, Educação Emocional: É crucial introduzir a educação emocional como parte do currículo escolar. Isso envolve o ensino de habilidades de enfrentamento, resiliência e empatia para que os jovens possam melhor lidar com os desafios emocionais da vida.""}",5,1,True,[],,promovendo o bem-estar dos jovens: auxílio emocional nas escolas,"criação de um programa de auxílio emocional para enfrentar desafios emocionais entre nossos jovens, agravados pela pressão acadêmica, problemas familiares, sociais e as consequências da pandemia. 
programas de prevenção, parcerias comunitárias, educação emocional: é crucial introduzir a educação emocional como parte do currículo escolar. isso envolve o ensino de habilidades de enfrentamento, resiliência e empatia para que os jovens possam melhor lidar com os desafios emocionais da vida.",Educação
12350,10,1.0,"2023-10-15T21:12:22,004","2023-10-29T14:04:03,042",45,,,,brasilpartipativo-PROP-2023-10-12350,,,,"2023-10-15T21:16:46,926",0,1,,709,False,,,,,0,"{""pt-BR"": ""Criação  de academias gratuitas  para prática de atividades físicas ,que atendam a população  de baixa renda .""}","{""pt-BR"": ""É de extrema importância que o Ministério dos Esportes em parceria com governos estaduais e municipais garanta a população de baixa renda o direito à pratica de atividade física , tal aquiescência está garantida na lei 14.597 que institui a Lei Geral do Esporte , que garante no artigo 3º \""Todos tem direito à pratica esportiva em suas múltiplas e variadas manifestações. Sendo que , o poder público  pode fazer valer esse direito por meio da criação de academias gratuitas para a população carente .""}",5,2,True,[],,"criação  de academias gratuitas  para prática de atividades físicas ,que atendam a população  de baixa renda .","é de extrema importância que o ministério dos esportes em parceria com governos estaduais e municipais garanta a população de baixa renda o direito à pratica de atividade física , tal aquiescência está garantida na lei 14.597 que institui a lei geral do esporte , que garante no artigo 3º ""todos tem direito à pratica esportiva em suas múltiplas e variadas manifestações. sendo que , o poder público  pode fazer valer esse direito por meio da criação de academias gratuitas para a população carente .",Educação
12202,10,1.0,"2023-10-11T00:49:57,416","2023-10-29T04:10:04,661",47,,,,brasilpartipativo-PROP-2023-10-12202,,,,"2023-10-11T00:51:35,140",0,1,,562,False,,,,,0,"{""pt-BR"": ""Centro de Recreação infanto-juvenil""}","{""pt-BR"": ""O intuito do Centro de Recreação Infanto-Juvenil \nnão é ter o conceito de um local sério de ensinamento como uma creche ou uma \nescola tradicional, e sim atender as necessidades da população, priorizando o estilo \nde vida que a sociedade atual exige. Dessa forma, ele se torna um espaço vivo, onde \nas pessoas têm o interesse e necessidade na instituição, consequentemente \ncolaborando com a evolução da educação da comunidade e, assim, favorece um \nfuturo melhor e com mais oportunidades.""}",5,2,True,[],,centro de recreação infanto-juvenil,"o intuito do centro de recreação infanto-juvenil 
não é ter o conceito de um local sério de ensinamento como uma creche ou uma 
escola tradicional, e sim atender as necessidades da população, priorizando o estilo 
de vida que a sociedade atual exige. dessa forma, ele se torna um espaço vivo, onde 
as pessoas têm o interesse e necessidade na instituição, consequentemente 
colaborando com a evolução da educação da comunidade e, assim, favorece um 
futuro melhor e com mais oportunidades.",Educação
